total_len,psh_rate,up_down_num_rate,up_time_min,down_time_min,up_len_sum,up_len_max,up_len_mean,down_len_max,down_len_mean,label
237,0.5,1,0.129845858,0.129362106,124,104,62,93,56.5,1
416,0.5,1,0,0,20,20,20,396,396,1
257,0.4,1.5,0.102496862,0.10218215,144,104,48,93,56.5,1
416,0.5,1,0,0,20,20,20,396,396,1
257,0.4,1.5,0.114949942,0.114435911,144,104,48,93,56.5,1
237,0.5,1,0.103490829,0.103154182,124,104,62,93,56.5,1
1206,0.5,1,0.239909172,0.239597082,309,249,77.25,396,224.25,1
257,0.4,1.5,0.141732931,0.141263008,144,104,48,93,56.5,1
374,0.5,1,0.189927816,0.189548969,269,249,134.5,85,52.5,1
257,0.4,1.5,0.102469921,0.102128029,144,104,48,93,56.5,1
237,0.5,1,0.100436926,0.100114107,124,104,62,93,56.5,1
832,0.5,1,7.740941048,7.740953922,40,20,20,396,396,1
416,0.5,1,0,0,20,20,20,396,396,1
257,0.4,1.5,0.09274888,0.092320919,144,104,48,93,56.5,1
237,0.5,1,0.092148066,0.091825962,124,104,62,93,56.5,1
673,0.428571429,1.333333333,0.095208883,0.094624996,164,104,41,396,169.6666667,1
416,0.5,1,0,0,20,20,20,396,396,1
257,0.4,1.5,0.134258986,0.133893013,144,104,48,93,56.5,1
237,0.5,1,0.113038063,0.11273098,124,104,62,93,56.5,1
257,0.4,1.5,0.102333069,0.101853132,144,104,48,93,56.5,1
237,0.5,1,0.090371132,0.090039968,124,104,62,93,56.5,1
416,0.5,1,0,0,20,20,20,396,396,1
257,0.4,1.5,0.095579863,0.095245123,144,104,48,93,56.5,1
237,0.5,1,0.130074978,0.1297369,124,104,62,93,56.5,1
416,0.5,1,0,0,20,20,20,396,396,1
257,0.4,1.5,0.068250895,0.101477146,144,104,48,93,56.5,1
374,0.5,1,0.223960876,0.223339081,269,249,134.5,85,52.5,1
416,0.5,1,0,0,20,20,20,396,396,1
631,0.444444444,1.25,0.107579947,0.107287169,413,249,82.6,93,54.5,1
237,0.5,1,0.137380838,0.13705492,124,104,62,93,56.5,1
257,0.4,1.5,0.104624987,0.104273081,144,104,48,93,56.5,1
237,0.5,1,0.133407116,0.133090019,124,104,62,93,56.5,1
257,0.4,1.5,0.098081112,0.097707033,144,104,48,93,56.5,1
237,0.5,1,0.091477871,0.090933084,124,104,62,93,56.5,1
257,0.4,1.5,0.091658115,0.091374874,144,104,48,93,56.5,1
237,0.5,1,0.09246397,0.092150927,124,104,62,93,56.5,1
418,0.5,1,0,0,20,20,20,398,398,1
257,0.4,1.5,0.093923092,0.098104954,144,104,48,93,56.5,1
237,0.5,1,0.103017092,0.102694035,124,104,62,93,56.5,1
257,0.4,1.5,0.154111147,0.153783798,144,104,48,93,56.5,1
416,0.5,1,0,0,20,20,20,396,396,1
257,0.4,1.5,0.068804026,0.093220949,144,104,48,93,56.5,1
416,0.5,1,0,0,20,20,20,396,396,1
257,0.4,1.5,0.138339996,0.137889862,144,104,48,93,56.5,1
416,0.5,1,0,0,20,20,20,396,396,1
257,0.4,1.5,0.139764071,0.139416933,144,104,48,93,56.5,1
416,0.5,1,0,0,20,20,20,396,396,1
257,0.4,1.5,0.1111238,0.110804796,144,104,48,93,56.5,1
237,0.5,1,0.0990839,0.098796129,124,104,62,93,56.5,1
416,0.5,1,0,0,20,20,20,396,396,1
673,0.428571429,1.333333333,0.099542856,0.099215031,164,104,41,396,169.6666667,1
416,0.5,1,0,0,20,20,20,396,396,1
257,0.4,1.5,0.223577023,0.348006964,144,104,48,93,56.5,1
832,0.5,1,5.160170078,5.160170794,40,20,20,396,396,1
374,0.5,1,0.280730009,0.280396938,269,249,134.5,85,52.5,1
416,0.5,1,0,0,20,20,20,396,396,1
257,0.4,1.5,0.169928789,0.213664055,144,104,48,93,56.5,1
237,0.5,1,0.105436087,0.105063915,124,104,62,93,56.5,1
257,0.4,1.5,0.105672836,0.105363131,144,104,48,93,56.5,1
416,0.5,1,0,0,20,20,20,396,396,1
257,0.4,1.5,0.094854116,0.094520807,144,104,48,93,56.5,1
237,0.5,1,0.106590986,0.106207848,124,104,62,93,56.5,1
416,0.5,1,0,0,20,20,20,396,396,1
374,0.5,1,0.189182043,0.188846111,269,249,134.5,85,52.5,1
374,0.5,1,0.183679819,0.183357954,269,249,134.5,85,52.5,1
257,0.4,1.5,0.096105814,0.095753908,144,104,48,93,56.5,1
237,0.5,1,0.105303049,0.104944944,124,104,62,93,56.5,1
257,0.4,1.5,0.133690834,0.133366108,144,104,48,93,56.5,1
237,0.5,1,0.133765936,0.133310795,124,104,62,93,56.5,1
416,0.5,1,0,0,20,20,20,396,396,1
237,0.5,1,0.094001055,0.093680859,124,104,62,93,56.5,1
257,0.4,1.5,0.139059067,0.138765812,144,104,48,93,56.5,1
237,0.5,1,0.131232977,0.130887985,124,104,62,93,56.5,1
673,0.428571429,1.333333333,0.128447056,0.128115177,164,104,41,396,169.6666667,1
237,0.5,1,0.117637157,0.117142916,124,104,62,93,56.5,1
257,0.4,1.5,0.11865592,0.118378162,144,104,48,93,56.5,1
237,0.5,1,0.113982916,0.11364603,124,104,62,93,56.5,1
257,0.4,1.5,0.108048916,0.107757092,144,104,48,93,56.5,1
237,0.5,1,0.113642931,0.113359928,124,104,62,93,56.5,1
257,0.4,1.5,0.108595848,0.108145952,144,104,48,93,56.5,1
416,0.5,1,0,0,20,20,20,396,396,1
416,0.5,1,0,0,20,20,20,396,396,1
416,0.5,1,0,0,20,20,20,396,396,1
257,0.4,1.5,0.105940819,0.105617046,144,104,48,93,56.5,1
832,0.5,1,5.041148901,5.041154146,40,20,20,396,396,1
257,0.4,1.5,0.100395918,0.132796049,144,104,48,93,56.5,1
237,0.5,1,0.12499094,0.124557018,124,104,62,93,56.5,1
257,0.4,1.5,0.115455151,0.115130901,144,104,48,93,56.5,1
416,0.5,1,0,0,20,20,20,396,396,1
257,0.4,1.5,0.120301962,0.120014906,144,104,48,93,56.5,1
416,0.5,1,0,0,20,20,20,396,396,1
257,0.4,1.5,0.138832092,0.138493061,144,104,48,93,56.5,1
416,0.5,1,0,0,20,20,20,396,396,1
257,0.4,1.5,0.093265057,0.092946053,144,104,48,93,56.5,1
237,0.5,1,0.102208138,0.101880789,124,104,62,93,56.5,1
257,0.4,1.5,0.097619057,0.097289085,144,104,48,93,56.5,1
237,0.5,1,0.101975918,0.101696968,124,104,62,93,56.5,1
257,0.4,1.5,0.105688095,0.105230808,144,104,48,93,56.5,1
416,0.5,1,0,0,20,20,20,396,396,1
416,0.5,1,0,0,20,20,20,396,396,1
416,0.5,1,0,0,20,20,20,396,396,1
257,0.4,1.5,0.105759859,0.105444193,144,104,48,93,56.5,1
237,0.5,1,0.112895012,0.112570047,124,104,62,93,56.5,1
257,0.4,1.5,0.100121021,0.099793911,144,104,48,93,56.5,1
416,0.5,1,0,0,20,20,20,396,396,1
237,0.5,1,0.091343164,0.091006994,124,104,62,93,56.5,1
416,0.5,1,0,0,20,20,20,396,396,1
257,0.4,1.5,0.125014067,0.124694109,144,104,48,93,56.5,1
237,0.5,1,0.116741896,0.11570406,124,104,62,93,56.5,1
416,0.5,1,0,0,20,20,20,396,396,1
257,0.4,1.5,0.097097158,0.096672058,144,104,48,93,56.5,1
237,0.5,1,1.420418024,1.420089006,124,104,62,93,56.5,1
257,0.4,1.5,0.500561953,2.644567013,144,104,48,93,56.5,1
540,0.5,1,7.574087858,7.573751926,124,104,62,396,208,1
529,0.5,1,5.632113934,5.632116795,40,20,20,396,244.5,1
416,0.5,1,0,0,20,20,20,396,396,1
257,0.4,1.5,0.104778051,0.104294062,144,104,48,93,56.5,1
237,0.5,1,0.105525017,0.105194092,124,104,62,93,56.5,1
257,0.4,1.5,0.105169058,0.104846001,144,104,48,93,56.5,1
416,0.5,1,0,0,20,20,20,396,396,1
416,0.5,1,0,0,20,20,20,396,396,1
257,0.4,1.5,0.10533905,0.105013132,144,104,48,93,56.5,1
416,0.5,1,0,0,20,20,20,396,396,1
257,0.4,1.5,0.105536938,0.105186939,144,104,48,93,56.5,1
237,0.5,1,0.091621876,0.091310024,124,104,62,93,56.5,1
832,0.5,1,13.54899597,13.54900408,40,20,20,396,396,1
416,0.5,1,0,0,20,20,20,396,396,1
416,0.5,1,0,0,20,20,20,396,396,1
374,0.5,1,0.229246855,0.228821993,269,249,134.5,85,52.5,1
790,0.5,1,0.1710639,0.170735121,289,249,96.33333333,396,167,1
416,0.5,1,0,0,20,20,20,396,396,1
416,0.5,1,0,0,20,20,20,396,396,1
416,0.5,1,0,0,20,20,20,396,396,1
257,0.4,1.5,0.114978075,0.114655018,144,104,48,93,56.5,1
237,0.5,1,0.116507053,0.116178989,124,104,62,93,56.5,1
416,0.5,1,0,0,20,20,20,396,396,1
257,0.4,1.5,0.098947048,0.098626137,144,104,48,93,56.5,1
832,0.5,1,10.57684016,10.57684517,40,20,20,396,396,1
257,0.4,1.5,0.113187075,0.112815857,144,104,48,93,56.5,1
237,0.5,1,0.108757973,0.108417988,124,104,62,93,56.5,1
257,0.4,1.5,0.093776226,0.09344101,144,104,48,93,56.5,1
416,0.5,1,0,0,20,20,20,396,396,1
374,0.5,1,0.172223091,0.171893835,269,249,134.5,85,52.5,1
416,0.5,1,0,0,20,20,20,396,396,1
416,0.5,1,0,0,20,20,20,396,396,1
416,0.5,1,0,0,20,20,20,396,396,1
257,0.4,1.5,0.105623007,0.105296135,144,104,48,93,56.5,1
416,0.5,1,0,0,20,20,20,396,396,1
257,0.4,1.5,0.123471975,0.123145103,144,104,48,93,56.5,1
237,0.5,1,0.104521036,0.1042068,124,104,62,93,56.5,1
832,0.5,1,5.880799055,5.880805969,40,20,20,396,396,1
832,0.5,1,7.78727293,7.787270069,40,20,20,396,396,1
257,0.4,1.5,0.105975151,0.105622053,144,104,48,93,56.5,1
237,0.5,1,0.472769022,0.472422838,124,104,62,93,56.5,1
832,0.5,1,10.06379199,10.06379604,40,20,20,396,396,1
416,0.5,1,0,0,20,20,20,396,396,1
257,0.4,1.5,0.135978937,0.135635138,144,104,48,93,56.5,1
237,0.5,1,0.105620146,0.10513401,124,104,62,93,56.5,1
257,0.4,1.5,0.138495922,0.138159037,144,104,48,93,56.5,1
237,0.5,1,0.104460001,0.104155064,124,104,62,93,56.5,1
257,0.4,1.5,0.135731936,0.135407925,144,104,48,93,56.5,1
748,0.5,1,0.179715872,0.17939496,538,249,134.5,85,52.5,1
257,0.4,1.5,0.480021,0.479467154,144,104,48,93,56.5,1
237,0.5,1,0.10577178,0.105458021,124,104,62,93,56.5,1
257,0.4,1.5,0.1351192,0.134768963,144,104,48,93,56.5,1
237,0.5,1,0.119819164,0.119458914,124,104,62,93,56.5,1
257,0.4,1.5,0.105187178,0.104850054,144,104,48,93,56.5,1
418,0.5,1,0,0,20,20,20,398,398,1
416,0.5,1,0,0,20,20,20,396,396,1
416,0.5,1,0,0,20,20,20,396,396,1
416,0.5,1,0,0,20,20,20,396,396,1
257,0.4,1.5,0.009851217,0.853537083,144,104,48,93,56.5,1
237,0.5,1,0.107689857,0.107325077,124,104,62,93,56.5,1
416,0.5,1,0,0,20,20,20,396,396,1
416,0.5,1,0,0,20,20,20,396,396,1
257,0.4,1.5,0.20285821,0.2025249,144,104,48,93,56.5,1
237,0.5,1,0.105012894,0.104705095,124,104,62,93,56.5,1
257,0.4,1.5,0.111838818,0.111499071,144,104,48,93,56.5,1
237,0.5,1,0.114333153,0.113996983,124,104,62,93,56.5,1
257,0.4,1.5,0.111530066,0.111198902,144,104,48,93,56.5,1
237,0.5,1,0.108103991,0.107653141,124,104,62,93,56.5,1
257,0.4,1.5,0.105676889,0.105386019,144,104,48,93,56.5,1
237,0.5,1,0.105499983,0.105157852,124,104,62,93,56.5,1
257,0.4,1.5,0.105787992,0.105476141,144,104,48,93,56.5,1
237,0.5,1,0.105958939,0.105550051,124,104,62,93,56.5,1
416,0.5,1,0,0,20,20,20,396,396,1
257,0.4,1.5,0.131071091,0.130753994,144,104,48,93,56.5,1
237,0.5,1,0.130219221,0.12991786,124,104,62,93,56.5,1
416,0.5,1,0,0,20,20,20,396,396,1
416,0.5,1,0,0,20,20,20,396,396,1
257,0.4,1.5,0.105298042,0.104940891,144,104,48,93,56.5,1
374,0.5,1,0.201741934,0.201309919,269,249,134.5,85,52.5,1
374,0.5,1,0.222603083,0.222272158,269,249,134.5,85,52.5,1
673,0.428571429,1.333333333,0.105764866,0.105312109,164,104,41,396,169.6666667,1
237,0.5,1,0.10534811,0.105035067,124,104,62,93,56.5,1
416,0.5,1,0,0,20,20,20,396,396,1
257,0.4,1.5,0.128812075,0.128509998,144,104,48,93,56.5,1
237,0.5,1,0.13283205,0.132472992,124,104,62,93,56.5,1
416,0.5,1,0,0,20,20,20,396,396,1
832,0.5,1,13.41450214,13.41447091,40,20,20,396,396,1
1248,0.5,1,5.172362089,5.172361851,60,20,20,396,396,1
416,0.5,1,0,0,20,20,20,396,396,1
416,0.5,1,0,0,20,20,20,396,396,1
257,0.4,1.5,0.042917967,0.110084057,144,104,48,93,56.5,1
237,0.5,1,0.106118917,0.105795145,124,104,62,93,56.5,1
257,0.4,1.5,0.105619907,0.105130196,144,104,48,93,56.5,1
237,0.5,1,0.105408907,0.105087996,124,104,62,93,56.5,1
832,0.5,1,9.210021973,9.210029125,40,20,20,396,396,1
257,0.4,1.5,0.105638981,0.10533309,144,104,48,93,56.5,1
653,0.5,1,0.113750219,0.113415956,144,104,48,396,169.6666667,1
832,0.5,1,11.74762201,11.74763012,40,20,20,396,396,1
416,0.5,1,0,0,20,20,20,396,396,1
416,0.5,1,0,0,20,20,20,396,396,1
416,0.5,1,0,0,20,20,20,396,396,1
257,0.4,1.5,0.118885994,0.11857295,144,104,48,93,56.5,1
237,0.5,1,0.110508919,0.110106945,124,104,62,93,56.5,1
257,0.4,1.5,0.105676889,0.105345964,144,104,48,93,56.5,1
237,0.5,1,0.106077909,0.105691195,124,104,62,93,56.5,1
810,0.428571429,1.333333333,0.188397884,0.188026905,309,249,77.25,396,167,1
237,0.5,1,0.134076834,0.133745909,124,104,62,93,56.5,1
790,0.5,1,0.242036104,0.241710901,289,249,96.33333333,396,167,1
257,0.4,1.5,0.105785131,0.105432034,144,104,48,93,56.5,1
237,0.5,1,0.105614185,0.105291843,124,104,62,93,56.5,1
416,0.5,1,0,0,20,20,20,396,396,1
257,0.4,1.5,0.105645895,0.105352163,144,104,48,93,56.5,1
416,0.5,1,0,0,20,20,20,396,396,1
257,0.4,1.5,0.107615948,0.127887964,144,104,48,93,56.5,1
237,0.5,1,0.126731873,0.126430035,124,104,62,93,56.5,1
374,0.5,1,0.538160086,0.537820816,269,249,134.5,85,52.5,1
416,0.5,1,0,0,20,20,20,396,396,1
257,0.4,1.5,0.130447149,0.13011694,144,104,48,93,56.5,1
416,0.5,1,0,0,20,20,20,396,396,1
237,0.5,1,0.105684042,0.105302095,124,104,62,93,56.5,1
257,0.4,1.5,0.135048151,0.134640932,144,104,48,93,56.5,1
242,0.4,1.5,0.04567194,0.045295,131,91,43.66666667,91,55.5,1
418,0.5,1,0,0,20,20,20,398,398,1
242,0.4,1.5,0.066605091,0.06634903,131,91,43.66666667,91,55.5,1
640,0.5,1,0.04567194,0.045380831,131,91,43.66666667,398,169.6666667,1
327,0.5,1,0.085744858,0.085397959,224,204,112,83,51.5,1
418,0.5,1,0,0,20,20,20,398,398,1
242,0.4,1.5,0.045624971,0.045327902,131,91,43.66666667,91,55.5,1
987,0.454545455,1.2,0.04557395,0.045216084,375,204,62.5,398,122.4,1
242,0.4,1.5,0.062241077,0.061852932,131,91,43.66666667,91,55.5,1
418,0.5,1,0,0,20,20,20,398,398,1
244,0.4,1.5,0.056576967,0.05623889,132,92,44,92,56,1
418,0.5,1,0,0,20,20,20,398,398,1
244,0.4,1.5,0.064238071,0.063916922,132,92,44,92,56,1
767,0.428571429,1.333333333,0.065105915,0.068048954,265,205,66.25,398,167.3333333,1
244,0.4,1.5,0.045743942,0.045303106,132,92,44,92,56,1
418,0.5,1,0,0,20,20,20,398,398,1
418,0.5,1,0,0,20,20,20,398,398,1
836,0.5,1,7.782497883,7.782468081,40,20,20,398,398,1
418,0.5,1,0,0,20,20,20,398,398,1
418,0.5,1,0,0,20,20,20,398,398,1
418,0.5,1,0,0,20,20,20,398,398,1
329,0.5,1,0.049170017,0.048859119,225,205,112.5,84,52,1
418,0.5,1,0,0,20,20,20,398,398,1
662,0.428571429,1.333333333,0.075773001,0.075471163,152,92,38,398,170,1
418,0.5,1,0,0,20,20,20,398,398,1
244,0.4,1.5,0.045366049,0.045102119,132,92,44,92,56,1
418,0.5,1,0,0,20,20,20,398,398,1
329,0.5,1,0.057531118,0.057192802,225,205,112.5,84,52,1
662,0.428571429,1.333333333,0.078468084,0.078211069,152,92,38,398,170,1
662,0.428571429,1.333333333,0.04527688,0.044919014,152,92,38,398,170,1
244,0.4,1.5,0.045311928,0.044817924,132,92,44,92,56,1
642,0.5,1,0.045478106,0.045150042,132,92,44,398,170,1
329,0.5,1,0.051589012,0.051249981,225,205,112.5,84,52,1
418,0.5,1,0,0,20,20,20,398,398,1
244,0.4,1.5,0.067376137,0.067063808,132,92,44,92,56,1
662,0.428571429,1.333333333,0.027545214,0.079635143,152,92,38,398,170,1
418,0.5,1,0,0,20,20,20,398,398,1
1080,0.444444444,1.25,0.063145876,0.062834978,172,92,34.4,398,227,1
329,0.5,1,0.048705101,0.048385859,225,205,112.5,84,52,1
658,0.5,1,0.055936098,0.055535793,450,205,112.5,84,52,1
418,0.5,1,0,0,20,20,20,398,398,1
244,0.4,1.5,0.092796087,0.092453003,132,92,44,92,56,1
418,0.5,1,0,0,20,20,20,398,398,1
836,0.5,1,10.57704997,10.57706904,40,20,20,398,398,1
244,0.4,1.5,0.074625015,0.074326038,132,92,44,92,56,1
438,0.333333333,2,0.059190989,0,40,20,20,398,398,1
418,0.5,1,0,0,20,20,20,398,398,1
418,0.5,1,0,0,20,20,20,398,398,1
662,0.428571429,1.333333333,0.048774958,0.04844594,152,92,38,398,170,1
244,0.4,1.5,0.060072899,0.059759855,132,92,44,92,56,1
642,0.5,1,0.057281017,0.056937933,132,92,44,398,170,1
244,0.4,1.5,0.04896903,0.048563004,132,92,44,92,56,1
836,0.5,1,3.045742989,3.045747042,40,20,20,398,398,1
244,0.4,1.5,0.050642967,0.05032897,132,92,44,92,56,1
418,0.5,1,0,0,20,20,20,398,398,1
244,0.4,1.5,0.045216084,0.0449121,132,92,44,92,56,1
1060,0.5,1,0.072788954,0.07247591,152,92,38,398,227,1
1912,0.5,1,0.049080849,0.048765898,510,205,72.85714286,398,200.2857143,1
244,0.4,1.5,0.07341218,0.073064089,132,92,44,92,56,1
658,0.5,1,0.056725979,0.056332827,450,205,112.5,84,52,1
418,0.5,1,0,0,20,20,20,398,398,1
836,0.5,1,8.415211201,8.415213108,40,20,20,398,398,1
418,0.5,1,0,0,20,20,20,398,398,1
662,0.428571429,1.333333333,0.040317059,0.048321009,152,92,38,398,170,1
244,0.4,1.5,0.081474066,0.081133842,132,92,44,92,56,1
418,0.5,1,0,0,20,20,20,398,398,1
244,0.4,1.5,0.045625925,0.045197964,132,92,44,92,56,1
642,0.5,1,0.047436953,0.047126055,132,92,44,398,170,1
244,0.4,1.5,0.07493782,0.074445009,132,92,44,92,56,1
991,0.454545455,1.2,0.008111954,0.049311161,377,205,62.83333333,398,122.8,1
329,0.5,1,0.049127102,0.048717976,225,205,112.5,84,52,1
662,0.428571429,1.333333333,0.049844027,0.04945612,152,92,38,398,170,1
418,0.5,1,0,0,20,20,20,398,398,1
418,0.5,1,0,0,20,20,20,398,398,1
244,0.4,1.5,0.045042992,0.044723988,132,92,44,92,56,1
642,0.5,1,0.045306206,0.044926882,132,92,44,398,170,1
418,0.5,1,0,0,20,20,20,398,398,1
244,0.4,1.5,0.045712948,0.045260906,132,92,44,92,56,1
662,0.428571429,1.333333333,0.004680872,0.061437845,152,92,38,398,170,1
418,0.5,1,0,0,20,20,20,398,398,1
662,0.428571429,1.333333333,0.05914402,0.058851957,152,92,38,398,170,1
244,0.4,1.5,0.051903009,0.051462889,132,92,44,92,56,1
418,0.5,1,0,0,20,20,20,398,398,1
418,0.5,1,0,0,20,20,20,398,398,1
418,0.5,1,0,0,20,20,20,398,398,1
244,0.4,1.5,0.055657148,0.055180073,132,92,44,92,56,1
1060,0.5,1,0.046822786,0.046494961,152,92,38,398,227,1
244,0.4,1.5,0.069005013,0.068739891,132,92,44,92,56,1
418,0.5,1,0,0,20,20,20,398,398,1
224,0.5,1,0.06714797,0.066699982,112,92,56,92,56,1
747,0.5,1,0.054025888,0.053694963,245,205,81.66666667,398,167.3333333,1
244,0.4,1.5,0.078263998,0.077968121,132,92,44,92,56,1
418,0.5,1,0,0,20,20,20,398,398,1
418,0.5,1,0,0,20,20,20,398,398,1
244,0.4,1.5,0.055872917,0.055545092,132,92,44,92,56,1
747,0.5,1,0.084566832,0.084212065,245,205,81.66666667,398,167.3333333,1
244,0.4,1.5,0.082024097,0.081552029,132,92,44,92,56,1
418,0.5,1,0,0,20,20,20,398,398,1
418,0.5,1,0,0,20,20,20,398,398,1
244,0.4,1.5,0.074445009,0.074022055,132,92,44,92,56,1
642,0.5,1,0.070155144,0.069826841,132,92,44,398,170,1
244,0.4,1.5,0.045619965,0.045264959,132,92,44,92,56,1
1060,0.5,1,0.076510906,0.07602787,152,92,38,398,227,1
418,0.5,1,0,0,20,20,20,398,398,1
244,0.4,1.5,0.04707098,0.057410002,132,92,44,92,56,1
836,0.5,1,12.98653221,12.98653913,40,20,20,398,398,1
329,0.5,1,0.048897028,0.048521996,225,205,112.5,84,52,1
244,0.4,1.5,0.060714006,0.060403109,132,92,44,92,56,1
836,0.5,1,5.371939898,5.371945143,40,20,20,398,398,1
662,0.428571429,1.333333333,0.065524101,0.065077066,152,92,38,398,170,1
418,0.5,1,0,0,20,20,20,398,398,1
244,0.4,1.5,0.056452036,0.056123972,132,92,44,92,56,1
418,0.5,1,0,0,20,20,20,398,398,1
244,0.4,1.5,0.055237055,0.054824829,132,92,44,92,56,1
662,0.428571429,1.333333333,0.040978909,0.045092106,152,92,38,398,170,1
418,0.5,1,0,0,20,20,20,398,398,1
244,0.4,1.5,0.045741081,0.045413971,132,92,44,92,56,1
329,0.5,1,0.04865098,0.048311949,225,205,112.5,84,52,1
747,0.5,1,0.049138069,0.048771858,245,205,81.66666667,398,167.3333333,1
244,0.4,1.5,0.06269002,0.062423944,132,92,44,92,56,1
642,0.5,1,0.080188036,0.079789877,132,92,44,398,170,1
244,0.4,1.5,0.047140837,0.04669404,132,92,44,92,56,1
642,0.5,1,0.045959949,0.045442104,132,92,44,398,170,1
418,0.5,1,0,0,20,20,20,398,398,1
244,0.4,1.5,0.045300961,0.045013189,132,92,44,92,56,1
971,0.5,1,0.04883194,0.048398018,357,205,71.4,398,122.8,1
244,0.4,1.5,0.084491968,0.084067106,132,92,44,92,56,1
747,0.5,1,0.056944132,0.056642056,245,205,81.66666667,398,167.3333333,1
244,0.4,1.5,0.057063103,0.056770802,132,92,44,92,56,1
418,0.5,1,0,0,20,20,20,398,398,1
244,0.4,1.5,0.072440863,0.072076082,132,92,44,92,56,1
418,0.5,1,0,0,20,20,20,398,398,1
244,0.4,1.5,0.072872877,0.072459936,132,92,44,92,56,1
329,0.5,1,0.061630964,0.06133604,225,205,112.5,84,52,1
836,0.5,1,7.701261997,7.701267958,40,20,20,398,398,1
418,0.5,1,0,0,20,20,20,398,398,1
418,0.5,1,0,0,20,20,20,398,398,1
329,0.5,1,0.066015959,0.065675974,225,205,112.5,84,52,1
662,0.428571429,1.333333333,0.070913076,0.070659161,152,92,38,398,170,1
573,0.444444444,1.25,0.049571037,0.049303055,357,205,71.4,92,54,1
418,0.5,1,0,0,20,20,20,398,398,1
244,0.4,1.5,0.056190014,0.055860996,132,92,44,92,56,1
418,0.5,1,0,0,20,20,20,398,398,1
224,0.5,1,0.073409081,0.072989941,112,92,56,92,56,1
644,0.5,1,0.049026966,0.048679113,133,93,44.33333333,398,170.3333333,1
418,0.5,1,0,0,20,20,20,398,398,1
664,0.428571429,1.333333333,0.05430603,0.070053101,153,93,38.25,398,170.3333333,1
246,0.4,1.5,0.045907974,0.045464993,133,93,44.33333333,93,56.5,1
418,0.5,1,0,0,20,20,20,398,398,1
246,0.4,1.5,0.050595045,0.050299883,133,93,44.33333333,93,56.5,1
644,0.5,1,0.06638813,0.066094875,133,93,44.33333333,398,170.3333333,1
246,0.4,1.5,0.055160046,0.054792166,133,93,44.33333333,93,56.5,1
644,0.5,1,0.045761108,0.04537487,133,93,44.33333333,398,170.3333333,1
246,0.4,1.5,0.045168877,0.044862986,133,93,44.33333333,93,56.5,1
836,0.5,1,7.972651005,7.972656012,40,20,20,398,398,1
246,0.4,1.5,0.050953865,0.050626993,133,93,44.33333333,93,56.5,1
644,0.5,1,0.045768976,0.045450926,133,93,44.33333333,398,170.3333333,1
246,0.4,1.5,0.071399927,0.071094036,133,93,44.33333333,93,56.5,1
644,0.5,1,0.079259872,0.078676939,133,93,44.33333333,398,170.3333333,1
418,0.5,1,0,0,20,20,20,398,398,1
246,0.4,1.5,0.045495987,0.045150042,133,93,44.33333333,93,56.5,1
644,0.5,1,0.044620991,0.044282913,133,93,44.33333333,398,170.3333333,1
331,0.5,1,0.069289923,0.068949938,226,206,113,85,52.5,1
418,0.5,1,0,0,20,20,20,398,398,1
246,0.4,1.5,0.075111866,0.074707031,133,93,44.33333333,93,56.5,1
749,0.5,1,0.049883127,0.049551964,246,206,82,398,167.6666667,1
246,0.4,1.5,0.057714939,0.057449102,133,93,44.33333333,93,56.5,1
664,0.428571429,1.333333333,0.059529066,0.076155901,153,93,38.25,398,170.3333333,1
246,0.4,1.5,0.060467958,0.060148001,133,93,44.33333333,93,56.5,1
644,0.5,1,0.057379961,0.05685091,133,93,44.33333333,398,170.3333333,1
246,0.4,1.5,0.061073065,0.060729027,133,93,44.33333333,93,56.5,1
418,0.5,1,0,0,20,20,20,398,398,1
246,0.4,1.5,0.074389935,0.074038982,133,93,44.33333333,93,56.5,1
1480,0.5,1,0.076572895,0.076244831,173,93,34.6,398,261.4,1
246,0.4,1.5,0.075473785,0.075095892,133,93,44.33333333,93,56.5,1
644,0.5,1,0.080900192,0.080298901,133,93,44.33333333,398,170.3333333,1
246,0.4,1.5,0.069941044,0.069611073,133,93,44.33333333,93,56.5,1
749,0.5,1,0.049011946,0.048676968,246,206,82,398,167.6666667,1
246,0.4,1.5,0.062516928,0.062205076,133,93,44.33333333,93,56.5,1
418,0.5,1,0,0,20,20,20,398,398,1
418,0.5,1,0,0,20,20,20,398,398,1
664,0.428571429,1.333333333,0.045640945,0.045175791,153,93,38.25,398,170.3333333,1
246,0.4,1.5,0.05131197,0.051019907,133,93,44.33333333,93,56.5,1
418,0.5,1,0,0,20,20,20,398,398,1
644,0.5,1,0.049974918,0.048463821,133,93,44.33333333,398,170.3333333,1
246,0.4,1.5,0.050200939,0.049864054,133,93,44.33333333,93,56.5,1
331,0.5,1,0.076159954,0.075798988,226,206,113,85,52.5,1
418,0.5,1,0,0,20,20,20,398,398,1
246,0.4,1.5,0.079138041,0.07880497,133,93,44.33333333,93,56.5,1
418,0.5,1,0,0,20,20,20,398,398,1
246,0.4,1.5,0.079082012,0.078773022,133,93,44.33333333,93,56.5,1
418,0.5,1,0,0,20,20,20,398,398,1
246,0.4,1.5,0.061787844,0.061436892,133,93,44.33333333,93,56.5,1
749,0.5,1,0.049748898,0.049288988,246,206,82,398,167.6666667,1
331,0.5,1,0.084791183,0.084478855,226,206,113,85,52.5,1
664,0.428571429,1.333333333,0.065148115,0.064859867,153,93,38.25,398,170.3333333,1
