ip1,ip2,port1,port2,total_num,total_len,flow_time,psh_rate,up_down_len_rate,up_down_num_rate,flow_pkts_rate,flow_bytes_rate,up_time_max,up_time_min,up_time_mean,down_time_max,down_time_min,down_time_mean,up_len_sum,up_len_max,up_len_min,up_len_mean,down_len_sum,down_len_max,down_len_min,down_len_mean,label
192.168.23.177,107.174.170.252,43896,3333,22,2901,14.90799093,0.5,0.37033538,1,1.475718633,194.5936252,6.238923073,0.077237129,1.490799093,6.238849878,0.076683044,1.490726185,784,161,20,71.27272727,2117,643,20,192.4545455,1
107.174.170.252,192.168.23.177,3333,43896,16,4776,14.68921804,0.5,0.034662045,1,1.089234291,325.1364358,3.287178993,0.496358871,2.098452125,3.287187099,0.496361017,2.098454714,160,20,20,20,4616,577,577,577,1
192.168.23.177,107.174.170.252,43896,3333,12,2645,12.11780405,0.5,0.109479866,1,0.990278432,218.2738712,5.331674099,0.40120697,2.42356081,5.331694126,0.400844097,2.423489618,261,161,20,43.5,2384,577,20,397.3333333,1
107.174.170.252,192.168.23.177,3333,43896,6,854,7.95044899,0.5,0.307810107,1,0.75467436,107.4153172,7.539628983,0.410765171,3.975197077,7.540038824,0.410368204,3.975203514,201,161,20,67,653,577,20,217.6666667,1
107.174.170.252,192.168.23.177,3333,43896,24,4353,13.46361899,0.5,0.179674797,1,1.782581638,323.3157446,3.422457933,0.108017921,1.223960638,3.42245698,0.108500957,1.22396027,663,161,20,55.25,3690,577,20,307.5,1
107.174.170.252,192.168.23.177,3333,43896,18,3565,10.823596,0.5,0.148888173,1,1.663033247,329.3729736,4.199926853,0.304449081,1.352944881,4.200325966,0.304451942,1.352944851,462,161,20,51.33333333,3103,643,20,344.7777778,1
107.174.170.252,192.168.23.177,3333,43896,24,3416,13.18405795,0.5,0.307810107,1,1.820380348,259.1008029,3.904872894,0.168937922,1.19854745,3.904865026,0.169436932,1.198545456,804,161,20,67,2612,577,20,217.6666667,1
107.174.170.252,192.168.23.177,3333,43896,18,3075,14.26367688,0.5,0.176808266,1,1.261946702,215.5825616,6.894586802,0.189741135,1.78295511,6.894603968,0.189730883,1.782954872,462,161,20,51.33333333,2613,643,20,290.3333333,1
107.174.170.252,192.168.23.177,3333,43896,24,4369,14.49913406,0.5,0.178899083,1,1.655271266,301.3283401,7.260235786,0.049921989,1.318098458,7.260248899,0.050323963,1.31809783,663,161,20,55.25,3706,577,20,308.8333333,1
107.174.170.252,192.168.23.177,3333,43896,14,2305,11.34914398,0.5,0.224110462,1,1.233573212,203.0990182,4.671861887,0.425333977,1.891519348,4.672306061,0.424898863,1.891518156,422,161,20,60.28571429,1883,577,20,269,1
107.174.170.252,192.168.23.177,3333,43896,12,2645,10.43834901,0.5,0.109479866,1,1.149607087,253.3925622,7.80744195,0.19814992,2.087662792,7.807443142,0.198169947,2.08766284,261,161,20,43.5,2384,577,20,397.3333333,1
107.174.170.252,192.168.23.177,3333,43896,2,597,6.01E-05,0.5,0.034662045,1,33288.12698,9936505.905,0,0,0,0,0,0,20,20,20,20,577,577,577,577,1
192.168.23.177,107.174.170.252,43896,3333,26,3142,14.67788291,0.5,0.443270556,1,1.771372626,214.0635689,3.36741209,0.187708139,1.223156909,3.367408037,0.188076019,1.223122736,965,161,20,74.23076923,2177,643,20,167.4615385,1
107.174.170.252,192.168.23.177,3333,43896,2,597,3.70E-05,0.5,0.034662045,1,54120.05161,16154835.41,0,0,0,0,0,0,20,20,20,20,577,577,577,577,1
107.174.170.252,192.168.23.177,3333,43896,12,1841,13.13187099,0.5,0.279360667,1,0.913807333,140.193275,9.603441,0.135564089,2.626365614,9.603850126,0.135486841,2.626366425,402,161,20,67,1439,710,20,239.8333333,1
107.174.170.252,192.168.23.177,3333,43896,16,2114,13.45399308,0.5,0.380796865,1,1.189238013,157.1280725,6.224023104,0.193841934,1.921993732,6.224410057,0.193847895,1.921990429,583,161,20,72.875,1531,695,20,191.375,1
107.174.170.252,192.168.23.177,3333,43896,8,2388,12.28743601,0.5,0.034662045,1,0.651071549,194.3448575,7.929138899,0.200505018,4.095800002,7.929205894,0.200444937,4.095800002,80,20,20,20,2308,577,577,577,1
107.174.170.252,192.168.23.177,3333,43896,14,4179,13.30263209,0.5,0.034662045,1,1.052423303,314.1483558,4.268566847,0.557317019,2.21709915,4.268568039,0.557315111,2.217099031,140,20,20,20,4039,577,577,577,1
107.174.170.252,192.168.23.177,3333,43896,2,597,3.60E-05,0.5,0.034662045,1,55553.69536,16582778.07,0,0,0,0,0,0,20,20,20,20,577,577,577,577,1
107.174.170.252,192.168.23.177,3333,43896,14,2752,14.16792607,0.5,0.113719142,1,0.988147449,194.2415556,7.273277998,0.022758007,2.361315012,7.273277044,0.023181915,2.361314336,281,161,20,40.14285714,2471,577,20,353,1
107.174.170.252,192.168.23.177,3333,43896,2,597,3.98E-05,0.5,0.034662045,1,50231.18563,14994008.91,0,0,0,0,0,0,20,20,20,20,577,577,577,577,1
107.174.170.252,192.168.23.177,3333,43896,10,2180,9.499614,0.5,0.124290872,1,1.052674351,229.4830085,5.413790941,0.391697884,2.374894023,5.413792849,0.391273022,2.374892533,241,161,20,48.2,1939,643,20,387.8,1
107.174.170.252,192.168.23.177,3333,43896,14,1368,9.895870924,0.5,0.699378882,1,1.414731468,138.2394749,6.457942009,0.39290905,1.649305662,6.45837307,0.392499924,1.649304827,563,161,20,80.42857143,805,577,20,115,1
107.174.170.252,192.168.23.177,3333,43896,4,1194,11.53624511,0.5,0.034662045,1,0.346733271,103.4998814,11.53620505,11.53620505,11.53620505,11.53618693,11.53618693,11.53618693,40,20,20,20,1154,577,577,577,1
107.174.170.252,192.168.23.177,3333,43896,14,2752,13.82334399,0.5,0.113719142,1,1.012779542,199.0835214,7.932121992,0.187577009,2.30388399,7.932126045,0.187577963,2.303884665,281,161,20,40.14285714,2471,577,20,353,1
107.174.170.252,192.168.23.177,3333,43896,18,2562,9.931112051,0.5,0.307810107,1,1.812485843,257.9771517,3.120650053,0.01070118,1.241380006,3.160421848,0.011101961,1.241384149,603,161,20,67,1959,577,20,217.6666667,1
192.168.23.177,107.174.170.252,43896,3333,8,1517,4.295917034,0.5,0.170524691,1,1.862233357,353.1260003,2.239808083,0.39724803,1.431972345,2.239807129,0.396865845,1.431849003,221,161,20,55.25,1296,643,20,324,1
107.174.170.252,192.168.23.177,3333,43896,6,1791,10.99988198,0.5,0.034662045,1,0.545460398,162.8199287,9.548882961,1.450956106,5.499919534,9.548873901,1.450971127,5.499922514,60,20,20,20,1731,577,577,577,1
192.168.23.177,107.174.170.252,43896,3333,16,3608,14.84707022,0.5,0.139608339,1,1.07765369,243.010907,5.356237173,0.192420959,2.121010031,5.356600046,0.192370892,2.120957851,442,161,20,55.25,3166,696,20,395.75,1
107.174.170.252,192.168.23.177,3333,43896,10,2985,12.50455785,0.5,0.034662045,1,0.799708404,238.7129586,4.912971973,1.351950884,3.126130223,4.912971973,1.351947069,3.126129985,100,20,20,20,2885,577,577,577,1
107.174.170.252,192.168.23.177,3333,43896,8,1451,14.7997179,0.5,0.179674797,1,0.540550844,98.04240929,10.09962201,0.425733089,4.933227301,10.09960985,0.425305843,4.933224599,221,161,20,55.25,1230,577,20,307.5,1
107.174.170.252,192.168.23.177,3333,43896,36,4708,14.84836507,0.5,0.400773579,1,2.424509354,317.0719455,3.107146025,0.063124895,0.873431234,3.107553959,0.063049078,0.873430827,1347,161,20,74.83333333,3361,577,20,186.7222222,1
192.168.23.177,1.202.87.58,33540,80,4,160,7.015126944,0,100,100,0.570196382,22.80785527,4.007924795,1.003352165,2.338375648,0,0,0,160,40,40,40,0,0,0,0,1
107.174.170.252,192.168.23.177,3333,43896,6,1270,10.54667807,0.5,0.049586777,1,0.568899512,120.4170633,6.498178005,4.04846406,5.273321033,6.498167992,4.048474073,5.273321033,60,20,20,20,1210,577,56,403.3333333,1
192.168.23.177,1.202.87.58,33540,80,2,60,5.962960958,0,2,1,0.335403839,10.06211518,0,0,0,0,0,0,40,40,40,40,20,20,20,20,1
107.174.170.252,192.168.23.177,3333,43896,2,597,3.60E-05,0.5,0.034662045,1,55553.69536,16582778.07,0,0,0,0,0,0,20,20,20,20,577,577,577,577,1
107.174.170.252,192.168.23.177,3333,43896,10,3051,14.87849212,0.5,0.033886818,1,0.67211112,205.0611027,8.203082085,2.024200916,3.719612002,8.203062057,2.024221897,3.719609022,100,20,20,20,2951,643,577,590.2,1
192.168.23.177,107.174.170.252,43896,3333,22,3822,11.78490615,0.5,0.202264863,1,1.866794671,324.313147,3.480082989,0.0512712,1.178490615,3.480083942,0.050791025,1.178445983,643,161,20,58.45454545,3179,643,20,289,1
107.174.170.252,192.168.23.177,3333,43896,12,2645,11.37028503,0.5,0.109479866,1,1.055382514,232.6238957,3.823908091,0.407233953,2.274049807,3.824360132,0.406697989,2.274049997,261,161,20,43.5,2384,577,20,397.3333333,1
107.174.170.252,192.168.23.177,3333,43896,8,2388,14.00764108,0.5,0.034662045,1,0.571116861,170.478383,6.710538149,2.642763853,4.66920201,6.710536957,2.642762899,4.669201295,80,20,20,20,2308,577,577,577,1
192.168.23.177,107.174.170.252,43896,3333,14,3242,14.23134899,0.5,0.094900371,1,0.983743706,227.8069354,6.072979927,0.399347067,2.371891499,6.072989941,0.398832083,2.371806661,281,161,20,40.14285714,2961,577,20,423,1
107.174.170.252,192.168.23.177,3333,43896,8,2388,14.17819405,0.5,0.034662045,1,0.564246756,168.4276567,7.386270046,3.304225922,4.726048311,7.386268139,3.304239988,4.726052682,80,20,20,20,2308,577,577,577,1
107.174.170.252,192.168.23.177,3333,43896,12,1708,3.42936492,0.5,0.307810107,1,3.499190165,498.0514002,1.248209,0.396177053,0.685865974,1.24868989,0.395606995,0.685865593,402,161,20,67,1306,577,20,217.6666667,1
192.168.23.177,107.174.170.252,43896,3333,12,1774,8.976758957,0.5,0.293002915,1,1.336785365,197.6214365,4.428475142,0.408505917,1.795351791,4.428901911,0.407410145,1.795134211,402,161,20,67,1372,643,20,228.6666667,1
107.174.170.252,192.168.23.177,3333,43896,10,2048,9.805198908,0.5,0.133370227,1,1.019867123,208.8687868,6.510026932,0.402858019,2.451290727,6.510035038,0.402488947,2.451290965,241,161,20,48.2,1807,577,20,361.4,1
192.168.23.177,107.174.170.252,43896,3333,12,2645,9.392642021,0.5,0.109479866,1,1.2775958,281.6034076,3.582149982,0.392968893,1.878528404,3.582170963,0.392492056,1.878435373,261,161,20,43.5,2384,577,20,397.3333333,1
192.168.23.177,107.174.170.252,43896,3333,8,1467,13.10732794,0.5,0.177367576,1,0.610345605,111.9221253,12.72395396,0.191200018,4.369109313,12.72395492,0.190781832,4.368976275,221,161,20,55.25,1246,577,20,311.5,1
107.174.170.252,192.168.23.177,3333,43896,12,2711,14.6115129,0.5,0.106530612,1,0.821270192,185.5386241,5.293523788,0.780006886,2.922295189,5.293524027,0.779671907,2.922295427,261,161,20,43.5,2450,643,20,408.3333333,1
192.168.23.177,107.174.170.252,43896,3333,8,1051,14.61759591,0.5,0.525399129,1,0.547285617,71.89964796,14.22404695,0.187422037,4.872417927,14.22442603,0.187427998,4.87239631,362,161,20,90.5,689,577,20,172.25,1
107.174.170.252,192.168.23.177,3333,43896,12,3194,13.91290617,0.5,0.039037085,1,0.862508512,229.5710156,6.416266203,0.290366888,2.782572794,6.41630578,0.29037118,2.782573795,120,20,20,20,3074,710,56,512.3333333,1
107.174.170.252,192.168.23.177,3333,43896,14,3242,13.834867,0.5,0.094900371,1,1.011936002,234.3354656,4.531663895,0.402405024,2.30580318,4.53166604,0.401911974,2.305805326,281,161,20,40.14285714,2961,577,20,423,1
107.174.170.252,192.168.23.177,3333,43896,12,3582,14.04994202,0.5,0.034662045,1,0.854096051,254.9476714,7.625757933,0.217264175,2.809979773,7.625766039,0.217262983,2.809981203,120,20,20,20,3462,577,577,577,1
107.174.170.252,192.168.23.177,3333,43896,14,2371,10.06484318,0.5,0.216521293,1,1.390980441,235.5724732,3.792339087,0.396458864,1.677467028,3.792846203,0.396049023,1.677466671,422,161,20,60.28571429,1949,643,20,278.4285714,1
107.174.170.252,192.168.23.177,3333,43896,16,2902,14.43588305,0.5,0.179674797,1,1.10834924,201.0268434,6.11211586,0.393182993,2.062263284,6.112138987,0.392769814,2.062262978,442,161,20,55.25,2460,577,20,307.5,1
107.174.170.252,192.168.23.177,3333,43896,14,2371,8.84711504,0.5,0.216521293,1,1.582436753,267.9969673,3.015896082,0.402050972,1.474513173,3.01593399,0.401628017,1.474512657,422,161,20,60.28571429,1949,643,20,278.4285714,1
107.174.170.252,192.168.23.177,3333,43896,14,2321,13.85686898,0.5,0.222222222,1,1.010329247,167.4981558,8.566844225,0.144903898,2.309471846,8.567198038,0.144550085,2.309470654,422,161,20,60.28571429,1899,577,20,271.2857143,1
107.174.170.252,192.168.23.177,3333,43896,18,3499,10.83988714,0.5,0.152123806,1,1.660533893,322.7893385,5.394011021,0.304636955,1.354981512,5.394441128,0.304608107,1.354981393,462,161,20,51.33333333,3037,577,20,337.4444444,1
107.174.170.252,192.168.23.177,3333,43896,16,3839,12.68235302,0.5,0.085076314,1,1.261595539,302.7040798,5.034188986,0.363314152,1.811759438,5.034168959,0.363316059,1.811756713,301,161,20,37.625,3538,577,20,442.25,1
107.174.170.252,192.168.23.177,3333,43896,30,6308,13.40315104,0.5,0.129453894,1,2.238279634,470.6355978,4.468789816,0.045468092,0.957365428,4.468786955,0.045990944,0.957365291,723,161,20,48.2,5585,643,20,372.3333333,1
107.174.170.252,192.168.23.177,3333,43896,4,1194,4.450084925,0.5,0.034662045,1,0.89885925,268.3094863,4.450047016,4.450047016,4.450047016,4.450047016,4.450047016,4.450047016,40,20,20,20,1154,577,577,577,1
107.174.170.252,192.168.23.177,3333,43896,18,4436,11.36787319,0.5,0.07800729,1,1.58340964,390.2225091,3.500511885,0.421965122,1.420979023,3.501087904,0.421367168,1.420977026,321,161,20,35.66666667,4115,577,20,457.2222222,1
192.168.23.177,107.174.170.252,43896,3333,8,1517,14.01819801,0.5,0.170524691,1,0.57068676,108.2164768,10.94809604,0.393452883,4.672732671,10.94809818,0.393128872,4.672626336,221,161,20,55.25,1296,643,20,324,1
107.174.170.252,192.168.23.177,3333,43896,16,2902,14.89053988,0.5,0.179674797,1,1.074507716,194.888837,6.017182112,0.398164988,2.127214125,6.017168999,0.397795916,2.127214977,442,161,20,55.25,2460,577,20,307.5,1
107.174.170.252,192.168.23.177,3333,43896,8,2454,14.97900486,0.5,0.033698399,1,0.534080874,163.829308,5.515970945,4.514960051,4.99298962,5.515969992,4.514961004,4.992989302,80,20,20,20,2374,643,577,593.5,1
107.174.170.252,192.168.23.177,3333,43896,8,1451,12.7937181,0.5,0.179674797,1,0.625306884,113.4150361,8.867624998,0.396031141,4.264560382,8.867624044,0.395629168,4.264558713,221,161,20,55.25,1230,577,20,307.5,1
192.168.23.177,107.174.170.252,43896,3333,18,1758,8.024420977,0.5,0.733727811,1,2.243152503,219.0812278,2.452198982,0.393624067,1.003052622,2.452618122,0.393259048,1.002987504,744,161,20,82.66666667,1014,710,20,112.6666667,1
107.174.170.252,192.168.23.177,3333,43896,6,1791,4.99962306,0.5,0.034662045,1,1.200090472,358.227006,2.82880497,2.17079401,2.49979949,2.828773975,2.170813084,2.49979353,60,20,20,20,1731,577,577,577,1
107.174.170.252,192.168.23.177,3333,43896,12,2645,9.15029192,0.5,0.109479866,1,1.31143357,289.0618161,4.282051086,0.189486027,1.830051184,4.282073021,0.189518213,1.830050802,261,161,20,43.5,2384,577,20,397.3333333,1
192.168.23.177,107.174.170.252,43896,3333,22,2403,14.91975403,0.5,0.625845737,1,1.474555141,161.0616365,5.189075947,0.376367092,1.491943717,5.189090014,0.376395941,1.491942096,925,161,20,84.09090909,1478,577,20,134.3636364,1
107.174.170.252,192.168.23.177,3333,43896,10,1527,4.244752884,0.5,0.187402799,1,2.355849745,359.7382561,2.321640968,0.394989967,1.061176956,2.321643829,0.39460516,1.061179221,241,161,20,48.2,1286,577,20,257.2,1
192.168.23.177,107.174.170.252,43896,3333,14,1368,8.503730059,0.5,0.699378882,1,1.646336361,160.8705816,6.108572006,0.120229959,1.417288343,6.108576059,0.11982584,1.417221506,563,161,20,80.42857143,805,577,20,115,1
107.174.170.252,192.168.23.177,3333,43896,12,2645,12.69151616,0.5,0.109479866,1,0.945513511,208.4069363,7.929525137,0.391551018,2.538296032,7.929522038,0.391061068,2.538289213,261,161,20,43.5,2384,577,20,397.3333333,1
107.174.170.252,192.168.23.177,3333,43896,12,3092,14.96153283,0.5,0.040376851,1,0.802056857,206.6633168,10.69935989,0.19946599,2.992299175,10.69935703,0.199466944,2.992298985,120,20,20,20,2972,577,87,495.3333333,1
192.168.23.177,107.174.170.252,43896,3333,6,854,8.192800045,0.5,0.307810107,1,0.732350352,104.2378668,7.764598131,0.428201914,4.096400023,7.764596939,0.427802086,4.096199512,201,161,20,67,653,577,20,217.6666667,1
107.174.170.252,192.168.23.177,3333,43896,16,2902,13.88698411,0.5,0.179674797,1,1.152158012,208.9726594,4.926773071,0.342431068,1.98384772,4.927226067,0.342416048,1.983849594,442,161,20,55.25,2460,577,20,307.5,1
192.168.23.177,107.174.170.252,43896,3333,28,5579,13.83127809,0.5,0.144175554,1,2.024397155,403.361133,5.248540878,0.189062119,1.063944468,5.248548031,0.189045191,1.063914629,703,161,20,50.21428571,4876,577,20,348.2857143,1
192.168.23.177,107.174.170.252,43896,3333,18,3499,13.13822794,0.5,0.152123806,1,1.370047778,266.3220654,3.8882761,0.195881128,1.642278492,3.888273954,0.195886135,1.642226368,462,161,20,51.33333333,3037,577,20,337.4444444,1
107.174.170.252,192.168.23.177,3333,43896,16,3855,14.59610796,0.5,0.084693303,1,1.096182629,264.1115022,6.074758053,0.169514894,2.085153137,6.074743032,0.169925928,2.085153137,301,161,20,37.625,3554,577,20,444.25,1
107.174.170.252,192.168.23.177,3333,43896,16,2902,11.63726211,0.5,0.179674797,1,1.374893841,249.3713705,4.173178196,0.372726202,1.662459987,4.173583984,0.372727156,1.662460021,442,161,20,55.25,2460,577,20,307.5,1
107.174.170.252,192.168.23.177,3333,43896,6,1791,8.168817043,0.5,0.034662045,1,0.734500475,219.2483918,4.795968771,3.372800112,4.084384441,4.795976162,3.372805834,4.084390998,60,20,20,20,1731,577,577,577,1
107.174.170.252,192.168.23.177,3333,43896,8,2454,8.210139036,0.5,0.033698399,1,0.974404936,298.898714,3.597121954,1.341677904,2.73670133,3.597105026,1.341688156,2.736698389,80,20,20,20,2374,643,577,593.5,1
107.174.170.252,192.168.23.177,3333,43896,10,2196,12.62488604,0.5,0.123273657,1,0.792086358,173.9421642,10.66414809,0.189577103,3.156211793,10.66415095,0.189584017,3.156212509,241,161,20,48.2,1955,643,20,391,1
107.174.170.252,192.168.23.177,3333,43896,12,2645,10.48363614,0.5,0.109479866,1,1.144641023,252.2979589,5.300082922,0.397423983,2.096718216,5.300086021,0.396965027,2.096720219,261,161,20,43.5,2384,577,20,397.3333333,1
107.174.170.252,192.168.23.177,3333,43896,10,2048,14.56412792,0.5,0.133370227,1,0.686618523,140.6194735,9.811959028,0.408838987,3.641022503,9.812365055,0.408426046,3.641022503,241,161,20,48.2,1807,577,20,361.4,1
107.174.170.252,192.168.23.177,3333,43896,10,2048,11.27111506,0.5,0.133370227,1,0.887223664,181.7034063,5.40177393,0.419242144,2.817766488,5.401777983,0.41848588,2.817769766,241,161,20,48.2,1807,577,20,361.4,1
107.174.170.252,192.168.23.177,3333,43896,14,2305,13.05261207,0.5,0.224110462,1,1.072582249,176.5930059,4.677628994,0.390616179,2.175429344,4.678037167,0.390202045,2.175428828,422,161,20,60.28571429,1883,577,20,269,1
107.174.170.252,192.168.23.177,3333,43896,10,2048,10.54188991,0.5,0.133370227,1,0.948596513,194.2725658,5.877517939,0.443242073,2.635461986,5.877899885,0.442860126,2.635463238,241,161,20,48.2,1807,577,20,361.4,1
192.168.23.177,107.174.170.252,43896,3333,16,2968,11.99187994,0.5,0.174980206,1,1.334236173,247.5008101,4.906756163,0.392823935,1.713125706,4.906759977,0.392421007,1.713063717,442,161,20,55.25,2526,643,20,315.75,1
107.174.170.252,192.168.23.177,3333,43896,6,1791,9.777971983,0.5,0.034662045,1,0.613624176,183.1668165,7.718900919,2.059036016,4.888968468,7.718894005,2.059041023,4.888967514,60,20,20,20,1731,577,577,577,1
107.174.170.252,192.168.23.177,3333,43896,18,3499,11.92866707,0.5,0.152123806,1,1.508969937,293.3269895,4.365759134,0.285823107,1.491078615,4.365781069,0.285850048,1.491078883,462,161,20,51.33333333,3037,577,20,337.4444444,1
107.174.170.252,192.168.23.177,3333,43896,10,3051,10.84094,0.5,0.033886818,1,0.922429236,281.4331599,6.00348115,0.582169056,2.710225523,6.003476143,0.582174063,2.710225999,100,20,20,20,2951,643,577,590.2,1
192.168.23.177,107.174.170.252,43896,3333,18,2578,13.32746911,0.5,0.305316456,1,1.350594014,193.435076,5.727091074,0.036017179,1.665933639,5.727091074,0.035586834,1.665883362,603,161,20,67,1975,577,20,219.4444444,1
192.168.23.177,107.174.170.252,43896,3333,16,2902,9.912249088,0.5,0.179674797,1,1.61416444,292.7690753,3.328405857,0.401747942,1.416035584,3.328420877,0.401376963,1.415968009,442,161,20,55.25,2460,577,20,307.5,1
107.174.170.252,192.168.23.177,3333,43896,8,1451,10.20744514,0.5,0.179674797,1,0.78374166,142.1511435,6.178708076,0.404537916,3.402470032,6.179196119,0.404043913,3.402470668,221,161,20,55.25,1230,577,20,307.5,1
107.174.170.252,192.168.23.177,3333,43896,8,1451,12.46112895,0.5,0.179674797,1,0.641996406,116.4420981,8.716042995,0.397708178,4.153697332,8.716500044,0.397242069,4.153702974,221,161,20,55.25,1230,577,20,307.5,1
107.174.170.252,192.168.23.177,3333,43896,10,2048,14.56228113,0.5,0.133370227,1,0.6867056,140.6373069,8.78844285,0.421996117,3.640561759,8.788846016,0.421582937,3.640559256,241,161,20,48.2,1807,577,20,361.4,1
192.168.23.177,107.174.170.252,43896,3333,12,1774,13.28467989,0.5,0.293002915,1,0.903296135,133.5372786,5.824837923,0.397032022,2.656935978,5.824849129,0.396687031,2.656860209,402,161,20,67,1372,643,20,228.6666667,1
107.174.170.252,192.168.23.177,3333,43896,10,2181,10.51033115,0.5,0.124226804,1,0.951444807,207.5101125,8.625545025,0.429013968,2.627573013,8.625547171,0.428580999,2.627572298,241,161,20,48.2,1940,710,20,388,1
